# The groups of orthologs are given as matrix with group per row
# and one genome per tab-separated column. Numbers refer to
# entry number as listed in the file "Map-SeqNum-id.map.
# Alternatively, use the OrthologousGroup.txt representation.
Alyrata_107_v1	Arabidopsis_thaliana	Bdistachyon_314_v3	Crubella_183_v1	Esalsugineum_173_v1	Mtruncatula_285_Mt4
26958	27295	0	2393	27178	0
29265	19175	0	19245	21216	0
0	18278	0	9470	0	0
29719	41117	0	12590	0	0
0	17379	22640	0	0	0
10526	2334	0	19202	0	0
30250	27093	0	483	11150	0
10037	21947	0	1395	0	0
0	18324	40944	0	0	0
0	15710	0	0	0	866
23522	0	0	4643	6855	0
0	19996	7854	13704	20984	0
0	0	0	10137	5695	0
7609	0	0	7052	0	0
0	37359	37666	0	13378	0
0	6705	0	12125	0	0
0	17742	0	22144	17514	0
0	17741	0	0	17513	23
0	6990	0	0	0	27489
0	0	32483	0	0	49647
0	20000	7855	13705	20985	0
0	25437	25061	0	0	15174
0	989	0	10704	0	0
23881	0	0	0	20967	40767
20253	15128	23249	0	0	51697
4603	5311	0	0	0	0
28503	31892	0	20058	21782	0
0	0	1324	0	0	1048
14946	0	0	22134	0	0
0	0	0	0	5447	8872
0	0	0	19275	12070	0
14071	35528	0	0	0	0
0	19927	0	6763	0	0
0	7576	0	0	0	42217
0	39459	0	0	0	29841
0	0	34738	0	0	18672
0	0	0	10275	13404	0
0	0	0	0	11456	1311
6439	0	0	0	22007	0
20960	32199	0	0	0	0
0	0	43846	0	0	53641
0	29086	0	0	10142	0
0	36359	73	0	0	0
13143	0	0	1157	0	0
3118	3498	0	24270	0	0
10574	0	0	13681	0	0
17771	30493	0	0	0	0
0	0	0	10597	2527	0
0	12201	1107	0	0	0
0	0	48696	0	0	17324
11636	37114	30379	25484	26565	40158
0	37337	50841	0	0	0
0	37336	50840	0	0	0
0	4563	29027	0	0	0
15611	5638	0	0	2532	0
3900	6665	15304	0	0	0
10343	20882	0	20143	13046	0
0	0	39201	0	0	58143
3525	44034	15545	24361	27010	38763
0	0	7849	0	0	57607
0	41975	47510	0	0	0
22319	10710	0	0	6557	0
0	18408	0	0	0	56987
0	0	50314	0	0	1186
9318	0	0	0	13860	0
1932	0	0	21122	24728	0
21638	37457	0	7175	0	0
21583	0	0	0	13630	0
30157	8902	0	24078	0	0
0	18261	27742	0	0	0
0	0	42109	0	0	21972
0	2818	25667	0	0	0
0	0	11506	0	0	36852
6817	38098	0	24229	0	0
9507	6408	15373	17202	29163	25657
22315	18131	0	16351	1602	0
29617	0	0	0	0	17393
0	40762	0	0	0	54384
8689	24728	13067	28302	25149	12762
4234	45469	0	0	0	0
0	2371	0	0	0	50700
0	0	33910	1156	0	0
0	9154	0	8413	0	0
0	41324	0	0	0	132
4017	29123	0	0	22823	0
17539	6460	0	8722	13354	0
0	0	2341	0	0	39067
27446	1873	0	360	0	0
0	0	0	24460	0	29442
11478	48074	0	6595	6083	0
0	0	43812	0	0	1558
0	0	39738	0	0	26180
0	29747	0	17958	0	0
0	0	19290	1189	0	0
18567	30113	0	19546	0	0
0	8045	0	0	0	55854
25429	12843	45007	12292	2956	60554
3923	0	0	0	0	46820
3519	44719	26355	16663	28870	56887
30690	38725	0	2577	0	0
0	0	22672	0	454	32844
0	40193	46526	0	0	4430
0	0	12418	0	0	36925
2378	24132	20575	20042	12776	20506
0	0	50249	0	0	43717
927	25198	0	15482	9236	0
0	0	46408	0	0	22744
21644	37266	0	6786	5177	0
0	13635	0	25196	4407	0
0	0	0	25405	16620	0
0	42107	0	812	15179	0
27687	0	0	25392	0	0
0	0	28343	0	0	43643
12901	27241	0	21844	17470	0
0	21560	0	463	8014	0
4813	0	0	0	0	33129
0	0	50421	17787	0	41535
20426	0	0	0	0	9619
0	47127	0	0	0	36309
0	0	4437	0	0	9077
25600	35557	0	16605	9518	0
474	6964	0	12488	0	0
770	14658	0	0	0	0
0	1754	0	0	17768	0
21533	47664	0	28223	0	0
0	10615	0	0	19007	0
8561	23431	36970	4331	6777	9853
0	0	1636	0	0	20684
29133	0	0	0	0	60776
2848	16168	44186	3900	8050	34723
11929	0	26503	0	0	13695
0	0	0	19885	400	0
31850	25033	20964	0	16329	56425
0	10910	0	0	0	52314
0	40310	0	0	0	42102
0	0	0	0	6218	54264
0	0	19788	21382	0	0
0	16950	14787	0	0	0
2202	33922	0	27195	26411	0
17261	0	0	16150	9525	0
0	0	0	15097	29136	17152
0	22403	0	0	0	31991
0	0	0	5955	9196	0
11305	16785	0	11152	14650	0
0	31843	3798	14293	2707	49558
0	6129	0	0	0	16294
0	33367	0	0	0	60181
30677	0	0	20198	0	683
5971	0	0	0	29196	0
0	27956	38668	0	0	0
0	0	0	0	12527	7408
28668	35772	0	0	0	0
22853	24246	0	19879	0	0
0	12574	0	6206	0	53828
0	0	28919	0	0	18601
4902	29599	11814	12657	1938	13560
26630	21503	0	18536	9382	0
4651	0	39518	0	0	0
4197	0	31456	0	0	0
0	38109	0	0	0	37071
2114	7020	0	23254	23895	3957
25592	47183	36068	2651	18654	10200
0	37360	0	0	13377	0
0	0	420	0	0	46737
0	0	33123	0	0	32295
0	0	37094	0	0	46049
0	47800	0	0	19115	0
0	13630	0	10332	0	0
14886	17908	0	15851	4806	0
22015	34793	38625	0	0	57336
0	17533	0	0	22881	55180
0	17529	0	0	22880	55184
7580	0	11728	0	0	0
0	0	0	20291	28927	0
21865	29827	0	0	0	0
908	0	0	13788	0	0
19292	3106	0	27213	0	0
0	0	4126	0	0	25423
0	42116	0	0	18388	0
22084	16205	0	20404	0	39601
18927	20354	0	0	0	0
0	0	0	25959	41	0
0	39358	15408	0	0	0
0	36148	0	0	0	51091
0	36147	0	0	0	51090
0	46136	14041	0	2045	38174
19032	42342	0	21333	13030	0
0	39935	23882	0	17737	0
10067	0	0	0	0	29467
0	0	2021	0	0	30443
0	0	2020	0	0	28342
0	33108	0	0	0	10460
14940	0	0	18735	0	0
0	33700	0	0	0	59467
8638	0	0	27587	0	55978
354	28677	32379	11933	4046	48705
0	14839	0	0	25273	0
21663	0	0	28402	0	0
0	0	15295	0	0	2359
6023	14192	0	12504	0	0
0	36445	0	0	0	46616
0	0	0	25069	28830	0
29952	8859	0	5056	0	0
0	28116	0	0	0	53114
0	0	45074	0	0	24003
28087	0	0	25004	0	0
26527	45406	0	7342	0	0
7288	0	0	0	261	0
0	35455	0	0	0	14375
0	28147	0	0	0	4914
14605	22413	0	13336	0	0
0	0	0	5932	5604	0
0	0	35173	0	0	35870
0	19387	0	1314	27312	0
0	26183	6742	0	0	0
32652	15164	0	0	0	0
18264	19250	0	8181	15149	0
8656	44838	23376	0	0	54812
0	0	43936	0	0	23332
0	21231	0	0	0	11994
8544	18570	0	1240	27093	34683
0	29694	0	17273	0	0
17978	9125	0	21440	20794	0
5334	0	0	0	15945	0
27845	32960	0	977	11189	0
0	0	48221	0	0	49799
8313	0	0	0	28630	0
0	40309	0	0	0	42103
0	10566	50180	0	0	0
20730	9061	0	0	0	0
0	0	48723	0	0	53898
0	43038	13778	0	0	0
0	0	28514	0	0	34098
0	10245	4872	0	0	1144
15265	13131	0	16377	9645	0
0	15578	0	1254	0	0
11851	0	27890	16591	549	0
0	44266	14365	0	0	0
0	7448	0	24290	0	0
0	25396	0	0	0	61876
0	20389	32385	0	0	54664
3696	28994	0	19343	11823	0
12403	0	42920	0	0	41474
0	0	36372	0	0	33212
0	0	51400	0	0	33667
0	25862	51984	11276	16279	6951
0	0	44123	0	0	6438
16615	25385	37685	26101	0	48257
26721	38650	44704	965	28033	22957
0	0	17266	18439	0	14633
0	0	31751	0	0	20360
0	47369	38159	0	0	0
0	46729	17218	0	0	26435
15529	0	0	0	0	33347
0	19241	52183	0	0	0
25482	27664	27772	18109	1900	33097
0	27788	40935	0	0	20452
0	36311	0	25220	25021	6298
0	0	51087	0	0	1566
0	0	17313	0	0	15424
0	0	22732	0	0	47050
12370	46124	0	16824	706	0
21048	0	0	0	0	42835
30090	6621	0	16013	28823	61726
29968	11177	0	8966	15509	0
0	11291	0	23934	9278	0
0	31566	0	8295	4698	0
3882	14140	0	0	28947	0
31801	17740	0	12205	9848	0
24176	36428	0	11187	10338	0
19181	0	0	11230	13370	3619
0	0	46367	0	0	7549
18556	11386	32567	7271	6496	24378
22958	0	44086	0	0	16103
0	0	15602	0	0	40689
19367	0	0	17317	0	0
29107	38765	0	18524	1165	0
0	0	48741	0	0	9837
4392	744	0	6809	6551	0
0	2901	0	0	0	29283
15203	18235	3667	17795	9349	59029
4497	0	45236	0	0	0
13658	0	0	1604	0	0
15571	5152	0	24927	25366	7576
0	0	0	18996	0	53242
30612	24431	0	0	0	0
0	42731	0	0	0	29883
0	0	0	0	8334	36173
0	35870	0	1935	0	0
0	34642	0	0	0	3070
0	39288	9050	0	0	0
0	0	21903	0	0	50223
11030	34373	0	27202	26288	0
1576	40135	13841	0	25958	52247
10112	2059	0	4441	7356	22045
18921	44956	0	21683	8703	0
0	18470	0	21112	0	0
5914	32724	22766	0	0	55760
0	13103	0	0	0	51145
0	33682	0	24879	18285	28964
0	0	47179	0	0	47644
0	0	38464	0	0	10215
0	8537	37391	0	0	0
0	0	11108	0	0	14378
12058	0	0	0	0	27163
0	9032	0	0	0	26057
0	3331	0	0	8001	0
0	32493	40912	0	0	0
0	10044	0	0	0	7440
13425	0	0	24830	14073	0
0	0	26767	0	0	34265
0	0	2893	0	4724	0
15214	44511	29345	18849	12629	0
0	0	0	0	27879	50394
0	0	44869	0	0	38734
0	30722	0	9426	0	0
25788	11481	0	2769	0	0
24787	39858	0	3244	0	15909
0	44608	0	0	28663	0
13218	0	0	0	22178	0
0	0	0	22025	0	7330
0	0	4356	0	0	26173
0	10216	0	10225	5886	0
0	0	7469	0	0	56639
21080	38897	0	0	8376	8376
0	28278	32837	0	0	0
0	21957	0	3087	0	0
0	24172	0	0	0	54753
0	0	49072	0	0	13386
10740	0	0	3176	0	0
0	34773	42307	0	0	0
0	34767	31340	0	0	0
13249	0	7836	0	0	0
7484	14912	30380	28398	0	41314
27233	32754	0	4229	22366	0
0	35837	0	7962	0	0
0	21798	0	0	0	43086
0	0	1970	0	0	17112
31283	29468	0	0	9216	0
2483	9969	0	26605	19231	15590
29665	18403	0	0	17611	0
0	0	35754	0	0	40823
0	40266	36934	0	0	33598
0	21526	27486	0	0	0
0	8642	20620	0	0	0
0	0	2644	0	0	31203
0	43119	0	0	24804	0
0	0	21058	0	0	14513
0	35254	0	0	0	13345
0	0	42207	0	0	11445
0	35454	0	0	0	14376
20852	28694	0	16418	0	0
0	39098	32306	0	0	9850
0	18883	10101	0	0	0
0	16558	0	0	0	23087
0	32848	19216	0	0	9826
21012	41113	0	3152	5823	0
0	0	15871	0	0	56410
0	46994	31466	0	0	0
0	0	0	20287	28632	0
0	500	0	24134	0	0
0	0	50896	0	0	48482
16649	0	0	0	0	61398
1597	2018	0	0	5367	0
23568	32166	34099	13344	0	35780
0	0	16953	0	0	47300
30370	47942	0	16573	0	0
14055	14191	0	16285	0	0
0	0	21964	0	10862	0
30654	14333	0	26460	24017	0
0	25586	0	0	0	37526
0	36747	0	0	0	18979
0	21956	26468	0	0	0
0	0	24232	0	0	42133
0	0	41572	0	0	68
23498	0	0	0	2789	0
0	13149	0	0	0	37302
0	0	49449	0	0	25525
0	32726	0	0	8878	0
0	37512	12862	0	0	0
0	0	7090	0	0	22200
32600	44011	0	8758	14172	0
19529	42054	0	8623	16411	0
0	24475	41153	0	0	0
0	2635	0	0	0	32134
3208	27477	0	13580	2056	0
0	0	342	0	0	13550
13871	0	0	21287	21186	0
24420	0	0	14427	3660	0
19376	41711	0	19066	11495	0
0	5564	0	4862	0	0
11255	18836	0	0	0	0
3792	0	51386	0	0	0
10219	13085	0	0	9407	0
0	0	0	24598	0	47324
0	2446	0	24985	0	51385
15999	6158	0	0	0	58203
0	24042	0	12347	2296	59113
0	0	39117	0	0	50639
0	0	10187	0	0	42091
0	0	51766	0	11334	0
0	36145	0	0	0	51092
0	0	19405	9553	0	0
30568	0	0	21743	0	0
25993	43298	0	21717	0	0
0	19208	51270	0	0	0
29579	35897	0	0	0	0
0	0	43811	2675	0	53345
0	0	7675	0	0	6186
0	0	29629	0	13339	0
0	0	32516	0	0	23282
20058	24320	0	17747	12127	0
15371	8901	0	27281	24624	0
12800	10826	0	20547	0	0
0	29745	0	27851	0	0
0	0	7008	0	0	17484
22216	43374	0	799	10724	0
7869	18605	20433	0	8729	0
30703	0	0	0	8680	0
0	10962	0	0	14578	0
19409	0	0	16989	0	0
0	17053	0	0	0	35882
24389	15747	0	21673	24959	41242
0	36643	24376	15102	0	61437
0	0	0	0	2077	17479
0	41948	0	0	0	34308
0	10426	40574	14250	0	9169
8517	30638	0	613	10637	0
0	15962	0	0	435	0
0	0	328	0	0	45780
0	11295	8695	0	0	0
28623	7362	0	7059	9173	0
0	0	5667	0	0	46521
0	24782	0	0	10459	0
0	0	46370	0	0	5308
6894	0	0	4093	0	0
2421	13835	0	16581	0	0
0	0	11858	0	0	17528
32166	30976	0	3517	7421	0
0	37522	10364	0	0	26798
0	44691	28179	0	0	15069
19383	18162	0	0	0	0
0	0	9494	0	0	4107
14391	33419	0	8788	9784	0
17628	0	0	17703	17809	0
0	27134	0	28082	0	0
19112	0	0	11055	16106	0
0	47321	0	0	0	57465
0	0	6181	0	0	28170
20362	38373	0	11880	2711	0
15797	25562	0	0	24466	29147
0	0	0	11004	16428	0
0	20465	0	13272	0	0
0	0	0	12903	15978	0
14272	38813	0	22822	0	0
0	44559	0	24251	0	0
0	42320	18912	0	0	0
0	42319	18911	0	0	0
14107	30913	0	0	0	0
0	0	11006	0	0	57611
0	47671	0	0	0	21616
4976	0	39164	0	0	31541
0	0	5206	0	0	7275
8516	28361	0	0	0	0
0	17701	9962	0	0	0
0	0	0	2241	17947	0
2741	31396	0	21248	563	0
0	0	8244	0	0	26196
8799	0	0	0	3659	0
4011	43543	0	0	0	0
0	0	50703	27453	0	0
0	0	20212	0	0	3360
0	0	2414	0	12177	0
16519	7174	0	19118	0	0
9911	14378	0	0	0	0
0	0	43143	20494	0	1240
30271	3394	49825	7352	9202	59385
0	0	21847	0	0	16509
0	3536	1007	0	0	0
15183	18582	0	18528	1098	0
0	20605	0	12856	0	0
0	43376	0	0	0	19372
5575	0	0	0	0	48325
0	36144	0	0	0	48991
0	0	31249	0	0	25289
14794	0	0	0	8784	0
0	42312	0	0	24631	0
0	12139	0	0	0	49796
0	0	16629	0	0	876
25484	26582	0	0	0	0
22416	24057	0	0	0	0
23591	0	0	13532	0	0
28773	0	0	0	22723	57338
14746	0	0	0	0	50802
0	21445	0	0	0	8064
0	34398	48144	0	0	0
9407	0	0	0	11681	0
21669	21250	0	0	0	28320
28669	0	0	0	0	55008
0	0	46035	0	0	7120
3642	40813	0	0	12029	0
0	0	50062	0	0	10966
0	1008	0	14692	0	53291
18410	0	0	0	7064	0
31108	40238	0	0	0	0
8258	24643	0	14851	16784	0
12716	45738	0	6380	6326	0
0	14741	25847	0	0	0
0	0	4145	0	0	16375
0	0	28089	0	0	4538
0	0	45676	0	0	53851
0	0	20833	0	0	58119
11799	2868	41421	17535	9728	19404
31484	41388	0	0	17396	0
3502	42525	0	27197	25952	38942
0	0	12164	0	0	13678
0	0	17663	0	0	51588
32263	0	0	0	0	14910
28013	11381	0	0	3381	0
0	11296	8694	0	0	0
25130	0	26105	18623	0	0
0	16840	22279	0	0	0
1758	18958	0	0	0	0
0	45204	35151	0	0	0
12759	36202	0	11923	3474	0
0	0	0	24435	24632	0
0	17308	0	0	0	47915
0	46957	26498	0	0	0
0	26619	0	24073	0	0
3060	16634	0	26545	5247	0
3201	41016	0	18001	29129	0
0	0	44673	0	0	54055
0	0	32535	0	0	15941
4842	0	0	15096	0	0
25666	905	0	27263	24308	0
10523	22885	0	8987	0	0
0	0	0	5805	0	36241
26552	0	0	0	0	19793
8156	1722	0	6062	5952	0
0	0	35258	0	0	16668
0	8031	0	0	0	10289
0	0	22622	0	0	37318
16318	975	0	9453	0	0
0	0	0	23393	0	2799
18247	21061	0	15683	708	0
0	0	0	15861	0	36194
0	0	27470	0	0	21356
0	34043	0	0	2741	0
0	45033	5539	0	0	0
0	0	38301	0	0	13658
0	43183	41519	0	0	0
28495	12038	0	13956	22195	1131
0	0	24147	0	8471	59570
0	0	7674	0	0	4894
0	27125	0	0	0	46451
31082	3491	0	7028	7690	54822
0	0	27945	0	0	26931
17309	4278	0	27606	25250	0
27129	0	0	5656	0	0
24877	4066	0	15734	862	53829
24611	0	0	0	0	24294
0	0	40755	0	0	32711
23970	1910	0	10013	14374	0
0	0	0	11453	20931	0
0	28534	0	24602	25557	0
0	9689	0	0	16895	0
0	41430	46768	0	0	0
21480	11496	0	443	27149	0
20779	17003	0	2064	27435	0
0	10770	15695	0	0	0
0	17219	0	8946	14338	18972
0	35685	19729	0	0	0
0	35684	19728	0	0	0
17666	0	0	0	17216	0
7692	31547	0	23275	0	0
0	0	43444	0	0	193
0	3178	0	0	0	58601
328	0	0	5748	8070	0
0	9917	0	0	0	30409
0	8523	0	0	0	1165
0	8517	0	0	0	1164
0	4762	0	0	19551	0
19664	48090	0	17224	28813	0
14658	31476	0	1525	0	0
277	42233	0	9238	14139	0
24997	24753	0	6382	5324	0
0	31458	0	26525	0	0
0	0	50101	0	0	60847
0	9758	0	0	0	37210
0	9752	0	0	0	37209
0	9751	0	0	0	37208
0	0	14775	0	0	17186
0	32302	0	0	0	6727
25589	20223	0	25289	0	0
0	24765	2310	0	0	43386
4905	706	0	24539	0	0
0	0	45606	0	0	50610
0	0	40080	0	0	54279
0	0	52335	0	0	56929
0	0	50573	0	0	2118
0	0	0	7631	0	30931
8789	36448	0	21940	0	0
0	12693	0	0	0	20909
7914	12093	0	27522	0	0
1747	27848	0	14218	0	0
0	0	0	25999	21877	0
0	39399	17035	0	0	0
0	29852	3609	0	0	12650
0	0	40315	0	13503	0
0	26259	48373	0	0	0
0	20347	0	0	18130	0
0	45929	49824	0	0	0
0	26893	0	0	0	34628
5406	0	0	12323	16960	0
0	21594	989	0	0	53250
0	0	0	16884	25367	0
0	14295	0	0	0	12908
0	12204	0	0	0	35876
0	45956	0	27600	0	0
10302	18472	0	0	19327	0
0	0	9488	0	0	5842
23624	0	0	0	9168	0
0	0	14830	1620	27197	58572
0	13556	46206	0	0	0
28778	0	0	0	0	19402
0	32995	0	0	16773	0
0	0	0	0	29276	7071
0	0	44756	0	0	53205
23861	0	0	0	14522	0
4804	26412	0	26446	25195	0
0	0	11230	0	0	48297
0	0	26982	0	0	40084
13031	16517	0	23556	20704	0
0	0	51246	0	0	42861
0	0	38873	0	0	43090
0	29683	17155	0	0	0
17835	7646	0	9881	0	0
0	35517	0	13762	5187	0
0	33640	0	9357	15957	0
0	0	49861	0	0	57642
31321	6073	0	0	11564	0
0	23575	5221	0	0	0
0	0	0	21927	0	27224
0	0	31646	0	0	33918
0	0	5490	0	0	18236
0	45726	0	3665	0	0
0	0	2357	2425	0	56972
0	0	0	1443	0	9955
0	22824	51835	0	0	0
28220	35718	0	19954	0	0
26946	34342	0	25141	18685	30712
0	46958	52919	0	0	0
16820	17760	0	23504	23783	51660
0	945	0	0	0	40185
7636	21832	0	22362	26498	0
0	0	3121	0	0	17732
0	43029	0	0	0	46248
0	18184	27909	0	0	0
0	18183	27908	0	0	0
0	15340	0	0	16609	0
0	0	39122	0	19153	0
0	33543	0	22364	25451	27246
890	28177	31962	27489	19432	28726
31606	0	40010	0	0	38414
0	11385	28086	7272	6497	24379
9375	0	0	7218	0	0
23232	21561	0	3784	4767	0
10763	27223	0	5746	0	0
0	0	27616	0	0	30071
9157	4497	0	0	0	0
27038	0	0	0	5677	0
0	0	26076	0	0	22929
15236	15815	0	23758	23621	0
0	0	27694	0	0	18050
0	0	19379	0	0	19799
0	0	6948	0	0	33523
27889	35409	0	10359	15731	0
861	47943	0	0	0	0
0	4665	50391	0	0	0
0	37722	0	0	0	28459
9792	0	18149	0	0	52375
31889	23427	0	350	0	0
18371	24898	0	0	12168	0
0	16798	0	0	0	17952
22187	16360	0	0	0	0
0	4981	0	0	0	62070
1853	3558	0	21048	12420	0
0	0	18861	0	0	12083
0	24470	0	0	0	9541
16033	0	0	0	28817	4696
0	0	0	4902	0	31440
28666	2234	49826	6806	7217	60042
25079	34503	16372	0	0	0
0	0	41200	0	0	19877
31376	18087	0	0	0	17605
0	45343	0	0	0	61653
0	0	0	28008	17605	0
0	0	0	4038	6666	17481
0	0	3035	0	0	8392
0	12041	0	0	0	31958
19162	34921	0	18708	0	0
0	40604	0	0	17203	0
0	0	13984	0	0	22879
0	0	37702	0	0	38439
0	0	43443	0	0	194
0	0	0	26747	22917	0
0	35330	0	0	0	62224
0	39322	0	18	10892	0
4021	11917	0	18409	962	36299
0	0	825	0	0	49831
10511	0	0	16072	0	0
3312	31763	12224	26463	16743	4277
0	4925	40255	0	0	0
0	10706	44339	0	11014	0
0	10705	37255	0	11013	0
22281	0	0	15011	0	0
16763	3800	0	21539	23720	0
0	47928	42162	0	0	0
0	15330	0	0	26557	0
30928	34591	0	7652	5235	58465
21013	13498	0	0	11119	0
0	36812	51036	0	0	0
0	0	0	6780	9834	0
27508	0	0	0	12408	0
0	0	52265	0	0	34478
6966	47315	4789	15058	3766	262
18666	7431	0	16588	29134	0
0	0	0	6333	5609	0
0	0	8982	0	0	61380
0	38185	0	0	0	33312
0	16742	32126	0	0	28724
0	12960	0	0	0	32311
23987	42135	32768	21569	25361	0
5958	22095	0	17464	29090	0
0	0	50702	0	6081	0
0	33975	0	1761	27194	0
0	0	18682	0	0	52240
9953	0	0	0	0	41419
0	16142	0	0	0	3020
27068	37775	0	20046	0	16234
18788	22000	23848	0	11306	0
0	0	4943	0	0	29960
0	43626	0	22657	0	0
12645	0	0	14937	2922	0
0	37288	0	0	0	28912
26779	25689	0	10495	13632	0
0	0	0	16617	28747	0
0	17585	0	0	0	40281
29953	4571	0	5000	5752	30580
23808	0	0	24883	0	0
0	0	0	0	1732	41744
0	0	0	0	1731	41743
0	0	32673	1507	21190	0
10461	35532	30919	929	17187	0
0	0	22707	0	0	25793
0	0	0	26892	0	52374
0	0	29602	0	0	34777
0	0	38462	0	0	58076
0	0	6626	0	0	49787
12893	9899	0	0	0	0
0	2370	0	0	0	48819
0	13597	0	0	6899	1320
0	0	36015	0	10390	0
0	0	33109	23694	25080	0
0	0	41981	0	0	18107
30732	45858	43218	28212	25936	3154
0	18580	0	0	0	40150
0	19702	21088	0	0	61845
0	32711	0	0	0	43305
14019	6319	0	22276	25931	0
4439	0	0	0	8951	0
0	32933	0	25084	0	0
15831	906	0	16897	17952	0
18289	21285	0	2685	27106	41926
0	6541	538	0	0	0
0	0	0	22818	0	40438
23080	19830	0	10463	10075	0
0	24481	0	0	14229	0
0	0	0	22423	0	54692
0	9238	11516	0	0	46677
0	33769	25688	0	0	32430
25969	45079	0	20045	11393	19987
0	22906	37311	0	0	28384
3590	28214	0	10138	13944	33360
29273	3407	0	7085	0	39992
0	11052	0	0	0	19156
7185	29959	0	25849	28428	0
0	44091	22264	0	0	0
0	38874	0	28327	25348	0
0	3444	0	0	0	9293
16381	31668	8498	17075	315	55725
0	17038	0	0	0	56403
0	0	7763	0	0	26799
11240	0	0	18809	0	0
23305	19053	0	7882	0	0
7646	8437	0	14726	0	0
0	24269	50256	0	0	4488
0	0	52592	0	0	15569
6098	6565	0	11485	15536	0
0	0	8314	0	0	8332
0	48253	28126	0	0	0
27681	35	0	1679	27526	0
26932	28908	0	10589	0	0
12966	41341	7087	15807	1156	51311
462	0	0	0	0	12532
0	25345	0	0	1436	0
0	41131	46018	0	0	0
28639	16074	0	0	0	0
0	13715	0	0	15667	42400
0	36839	0	0	10265	0
0	21881	0	10856	2477	0
0	0	48119	0	0	41853
6420	39924	0	810	28001	28134
0	0	593	0	0	20351
0	0	0	25236	0	33602
0	0	0	12025	17148	0
0	0	22218	0	0	27550
15471	560	0	25485	0	0
0	18993	3935	0	0	21551
0	0	40081	0	0	56633
0	0	14463	0	0	16388
19599	0	0	0	28124	0
0	0	0	13910	0	23399
13666	6676	52833	17989	1888	53328
0	35462	0	0	17079	0
0	15336	0	20006	21324	0
12109	22601	0	4353	7867	0
0	17919	0	17144	0	0
541	0	0	10001	0	0
0	10498	30564	0	0	0
25798	35490	0	22292	17331	0
25272	40645	41893	20989	11884	47421
0	35807	33328	9412	13894	47291
0	16571	51480	0	0	60488
0	11068	9990	0	0	0
0	8578	0	0	0	43845
0	0	0	0	21389	49268
0	0	0	22971	22228	0
28155	40465	0	17447	9483	0
13716	26493	0	9291	23479	0
0	0	0	614	0	41188
21889	5606	18721	20271	21217	36179
0	0	11173	0	28460	0
0	47961	0	0	0	41056
0	32078	15609	0	0	0
0	32077	15608	0	0	0
6336	18271	4105	24565	25677	31909
22179	2773	0	0	0	0
6145	0	0	0	8291	0
28151	11030	47580	6469	7466	0
0	2681	0	0	0	43770
0	28172	0	0	0	57214
29602	0	0	13002	0	0
18031	30647	0	0	0	0
0	47960	0	0	0	44239
0	0	17877	0	0	37110
23174	7419	0	18598	12602	0
16290	16391	0	9737	15342	0
0	0	0	0	24425	35935
10965	24109	0	2173	11233	8911
32463	0	0	0	21727	0
20600	38674	0	0	12755	0
26555	40122	0	26164	0	0
0	0	4133	0	27713	12221
0	0	0	2395	0	55085
0	24942	0	0	13989	4191
0	0	4862	0	0	22392
0	17846	34358	0	0	0
0	0	17128	0	0	16596
0	0	6661	0	0	1741
0	0	0	0	27366	2964
0	0	8353	0	0	39069
14103	47205	0	26057	26505	61443
30717	31256	12941	25343	1995	7100
0	30305	18855	0	0	62267
7793	37491	0	8541	15188	0
0	0	23309	0	0	38369
32188	8845	0	22365	24201	0
0	0	0	0	28886	28681
0	0	32561	0	0	35630
14908	2710	0	21753	23677	0
8108	4940	6798	0	24870	8010
0	0	0	0	20352	30293
0	20849	31234	0	0	0
0	0	24605	0	0	1414
0	4515	37124	0	0	46767
0	0	0	14818	0	36306
22904	14326	0	25670	20606	0
0	19564	0	0	0	54530
368	19785	0	0	0	0
0	0	0	8173	0	19270
23034	5942	0	281	0	0
5729	0	38029	3341	7273	61992
0	43079	0	0	21931	0
0	1642	2921	0	0	0
21846	36976	0	1186	27664	0
0	0	28593	0	0	50436
0	41696	0	0	0	45941
24445	26609	0	0	8795	37238
0	0	0	18446	29121	0
20877	11149	37494	666	19871	20512
24234	19287	0	11470	0	0
0	0	9204	0	0	39286
2613	10219	0	7857	14594	0
12016	12063	51420	372	19504	0
31287	35236	0	19868	2651	0
0	30404	0	0	0	12528
0	24368	0	5007	0	2509
0	12914	0	4812	0	0
24555	6756	29240	3626	5540	11152
0	0	50339	0	0	17101
12226	22311	0	16105	481	0
0	0	52667	0	12258	0
0	0	42377	0	0	19139
0	0	0	15613	18219	14683
0	40837	3037	0	0	0
0	0	0	0	4981	30516
0	0	0	0	22888	7569
0	6543	537	0	0	0
30285	0	0	15804	0	0
27356	0	0	0	0	45487
0	37012	0	6336	28712	0
0	0	41352	0	0	32755
0	8035	0	13586	2039	25510
1243	1093	32521	26610	25653	0
0	29817	0	0	0	55566
0	41099	0	15031	0	40839
24213	0	0	0	13838	0
27662	0	44368	0	0	0
0	13541	36644	0	0	0
0	0	20494	0	0	60350
0	0	51786	0	0	28915
6863	0	0	0	0	59803
0	0	38537	0	0	59288
29072	0	0	21989	0	0
0	0	2539	0	0	13212
10183	44444	0	2094	11125	43783
11104	0	0	0	6652	0
3518	13526	0	4377	6271	0
0	37290	0	0	0	40549
0	24174	0	0	0	26542
4043	14635	0	0	0	1810
13119	6717	0	0	0	0
29116	0	22625	0	0	0
0	6886	5020	0	0	0
0	0	12897	0	0	48324
